Filename	20 raw rate 5
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	4/22/2023
Sample name	20 raw
proceduresegments	Select Gas: Gas 1 ; Equilibrate 30.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 20 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.233333	30.022	9.769	97.6171
0.235000	30.030	9.769	97.6167
0.236667	30.038	9.769	97.6162
0.238333	30.046	9.769	97.6157
0.240000	30.055	9.769	97.6152
0.241667	30.063	9.769	97.6147
0.243333	30.072	9.769	97.6142
0.245000	30.081	9.769	97.6137
0.246667	30.089	9.769	97.6133
0.248333	30.098	9.769	97.6128
0.250000	30.107	9.769	97.6123
0.251667	30.117	9.769	97.6118
0.253333	30.126	9.769	97.6113
0.255000	30.135	9.769	97.6108
0.256667	30.145	9.768	97.6104
0.258333	30.154	9.768	97.6099
0.260000	30.164	9.768	97.6094
0.261667	30.174	9.768	97.6090
0.263333	30.184	9.768	97.6085
0.265000	30.194	9.768	97.6080
0.266667	30.204	9.768	97.6075
0.268333	30.214	9.768	97.6071
0.270000	30.225	9.768	97.6066
0.271667	30.235	9.768	97.6061
0.273333	30.246	9.768	97.6056
0.275000	30.256	9.768	97.6052
0.276667	30.267	9.768	97.6047
0.278333	30.278	9.768	97.6042
0.280000	30.289	9.768	97.6038
0.281667	30.300	9.768	97.6033
0.283333	30.312	9.768	97.6028
0.285000	30.323	9.768	97.6024
0.286667	30.334	9.768	97.6019
0.288333	30.346	9.768	97.6014
0.290000	30.358	9.768	97.6010
0.291667	30.370	9.767	97.6005
0.293333	30.382	9.767	97.6000
0.295000	30.394	9.767	97.5996
0.296667	30.406	9.767	97.5991
0.298333	30.418	9.767	97.5986
0.300000	30.431	9.767	97.5982
0.301667	30.443	9.767	97.5977
0.303333	30.456	9.767	97.5972
0.305000	30.468	9.767	97.5968
0.306667	30.481	9.767	97.5963
0.308333	30.494	9.767	97.5958
0.310000	30.507	9.767	97.5954
0.311667	30.520	9.767	97.5949
0.313333	30.534	9.767	97.5945
0.315000	30.547	9.767	97.5940
0.316667	30.561	9.767	97.5935
0.318333	30.574	9.767	97.5931
0.320000	30.588	9.767	97.5926
0.321667	30.602	9.767	97.5921
0.323333	30.616	9.767	97.5917
0.325000	30.630	9.767	97.5912
0.326667	30.644	9.766	97.5907
0.328333	30.658	9.766	97.5903
0.330000	30.673	9.766	97.5898
0.331667	30.687	9.766	97.5894
0.333333	30.702	9.766	97.5889
0.335000	30.717	9.766	97.5884
0.336667	30.732	9.766	97.5880
0.338333	30.746	9.766	97.5875
0.340000	30.762	9.766	97.5871
0.341667	30.777	9.766	97.5866
0.343333	30.792	9.766	97.5861
0.345000	30.807	9.766	97.5857
0.346667	30.823	9.766	97.5852
0.348333	30.838	9.766	97.5847
0.350000	30.854	9.766	97.5843
0.351667	30.870	9.766	97.5838
0.353333	30.886	9.766	97.5833
0.355000	30.902	9.766	97.5829
0.356667	30.918	9.766	97.5824
0.358333	30.934	9.766	97.5819
0.360000	30.950	9.766	97.5815
0.361667	30.967	9.766	97.5810
0.363333	30.983	9.765	97.5805
0.365000	31.000	9.765	97.5801
0.366667	31.017	9.765	97.5796
0.368333	31.034	9.765	97.5791
0.370000	31.051	9.765	97.5787
0.371667	31.068	9.765	97.5782
0.373333	31.085	9.765	97.5777
0.375000	31.102	9.765	97.5772
0.376667	31.119	9.765	97.5768
0.378333	31.137	9.765	97.5763
0.380000	31.154	9.765	97.5758
0.381667	31.172	9.765	97.5753
0.383333	31.190	9.765	97.5749
0.385000	31.207	9.765	97.5744
0.386667	31.225	9.765	97.5739
0.388333	31.243	9.765	97.5734
0.390000	31.261	9.765	97.5730
0.391667	31.280	9.765	97.5725
0.393333	31.298	9.765	97.5720
0.395000	31.316	9.765	97.5715
0.396667	31.335	9.765	97.5710
0.398333	31.353	9.764	97.5705
0.400000	31.372	9.764	97.5700
0.401667	31.391	9.764	97.5696
0.403333	31.410	9.764	97.5691
0.405000	31.429	9.764	97.5686
0.406667	31.448	9.764	97.5681
0.408333	31.467	9.764	97.5676
0.410000	31.486	9.764	97.5671
0.411667	31.505	9.764	97.5666
0.413333	31.525	9.764	97.5661
0.415000	31.544	9.764	97.5656
0.416667	31.564	9.764	97.5651
0.418333	31.584	9.764	97.5646
0.420000	31.603	9.764	97.5641
0.421667	31.623	9.764	97.5636
0.423333	31.643	9.764	97.5631
0.425000	31.663	9.764	97.5626
0.426667	31.683	9.764	97.5621
0.428333	31.703	9.764	97.5616
0.430000	31.724	9.764	97.5611
0.431667	31.744	9.763	97.5606
0.433333	31.764	9.763	97.5601
0.435000	31.785	9.763	97.5596
0.436667	31.806	9.763	97.5591
0.438333	31.826	9.763	97.5586
0.440000	31.847	9.763	97.5581
0.441667	31.868	9.763	97.5576
0.443333	31.889	9.763	97.5570
0.445000	31.910	9.763	97.5565
0.446667	31.931	9.763	97.5560
0.448333	31.952	9.763	97.5555
0.450000	31.973	9.763	97.5550
0.451667	31.994	9.763	97.5545
0.453333	32.016	9.763	97.5539
0.455000	32.037	9.763	97.5534
0.456667	32.059	9.763	97.5529
0.458333	32.080	9.763	97.5524
0.460000	32.102	9.763	97.5518
0.461667	32.124	9.763	97.5513
0.463333	32.145	9.762	97.5508
0.465000	32.167	9.762	97.5502
0.466667	32.189	9.762	97.5497
0.468333	32.211	9.762	97.5492
0.470000	32.233	9.762	97.5486
0.471667	32.255	9.762	97.5481
0.473333	32.278	9.762	97.5476
0.475000	32.300	9.762	97.5470
0.476667	32.322	9.762	97.5465
0.478333	32.345	9.762	97.5459
0.480000	32.367	9.762	97.5454
0.481667	32.390	9.762	97.5448
0.483333	32.412	9.762	97.5443
0.485000	32.435	9.762	97.5437
0.486667	32.458	9.762	97.5432
0.488333	32.481	9.762	97.5426
0.490000	32.503	9.762	97.5420
0.491667	32.526	9.762	97.5415
0.493333	32.549	9.762	97.5409
0.495000	32.572	9.761	97.5404
0.496667	32.595	9.761	97.5398
0.498333	32.619	9.761	97.5392
0.500000	32.642	9.761	97.5387
0.501667	32.665	9.761	97.5381
0.503333	32.688	9.761	97.5375
0.505000	32.712	9.761	97.5370
0.506667	32.735	9.761	97.5364
0.508333	32.759	9.761	97.5358
0.510000	32.782	9.761	97.5353
0.511667	32.806	9.761	97.5347
0.513333	32.830	9.761	97.5341
0.515000	32.853	9.761	97.5335
