Filename	chinese fir rate 5(4)
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	6/8/2019
Sample name	chinese fir
proceduresegments	Select Gas: Gas 1 ; Equilibrate 25.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 30 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.233333	25.726	10.69	99.8346
0.235000	25.729	10.69	99.8345
0.236667	25.733	10.69	99.8343
0.238333	25.737	10.69	99.8341
0.240000	25.741	10.69	99.8339
0.241667	25.745	10.69	99.8338
0.243333	25.749	10.69	99.8337
0.245000	25.754	10.69	99.8337
0.246667	25.758	10.69	99.8336
0.248333	25.762	10.69	99.8335
0.250000	25.766	10.69	99.8335
0.251667	25.771	10.69	99.8335
0.253333	25.775	10.69	99.8333
0.255000	25.780	10.69	99.8330
0.256667	25.784	10.69	99.8327
0.258333	25.789	10.69	99.8326
0.260000	25.794	10.69	99.8327
0.261667	25.799	10.69	99.8330
0.263333	25.803	10.69	99.8331
0.265000	25.808	10.69	99.8328
0.266667	25.813	10.69	99.8315
0.268333	25.818	10.69	99.8308
0.270000	25.823	10.69	99.8307
0.271667	25.828	10.69	99.8316
0.273333	25.834	10.69	99.8327
0.275000	25.839	10.69	99.8327
0.276667	25.844	10.69	99.8318
0.278333	25.850	10.69	99.8293
0.280000	25.855	10.69	99.8288
0.281667	25.861	10.69	99.8289
0.283333	25.866	10.69	99.8302
0.285000	25.872	10.69	99.8311
0.286667	25.878	10.69	99.8310
0.288333	25.884	10.69	99.8298
0.290000	25.889	10.69	99.8278
0.291667	25.895	10.69	99.8275
0.293333	25.901	10.69	99.8277
0.295000	25.907	10.69	99.8284
0.296667	25.914	10.69	99.8286
0.298333	25.920	10.69	99.8284
0.300000	25.926	10.69	99.8278
0.301667	25.932	10.69	99.8273
0.303333	25.939	10.69	99.8272
0.305000	25.945	10.69	99.8273
0.306667	25.952	10.69	99.8274
0.308333	25.959	10.69	99.8274
0.310000	25.965	10.69	99.8273
0.311667	25.972	10.69	99.8271
0.313333	25.979	10.69	99.8270
0.315000	25.986	10.69	99.8269
0.316667	25.993	10.69	99.8268
0.318333	26.000	10.69	99.8266
0.320000	26.007	10.69	99.8265
0.321667	26.014	10.69	99.8264
0.323333	26.021	10.69	99.8265
0.325000	26.029	10.69	99.8266
0.326667	26.036	10.69	99.8265
0.328333	26.044	10.69	99.8261
0.330000	26.051	10.69	99.8256
0.331667	26.059	10.69	99.8254
0.333333	26.067	10.69	99.8256
0.335000	26.075	10.69	99.8261
0.336667	26.082	10.69	99.8262
0.338333	26.090	10.69	99.8260
0.340000	26.098	10.69	99.8245
0.341667	26.106	10.69	99.8233
0.343333	26.115	10.69	99.8232
0.345000	26.123	10.69	99.8238
0.346667	26.131	10.69	99.8251
0.348333	26.140	10.69	99.8252
0.350000	26.148	10.69	99.8249
0.351667	26.157	10.69	99.8228
0.353333	26.165	10.69	99.8219
0.355000	26.174	10.69	99.8218
0.356667	26.183	10.69	99.8224
0.358333	26.192	10.69	99.8234
0.360000	26.200	10.69	99.8235
0.361667	26.210	10.69	99.8230
0.363333	26.219	10.69	99.8214
0.365000	26.228	10.69	99.8210
0.366667	26.237	10.69	99.8210
0.368333	26.246	10.69	99.8213
0.370000	26.256	10.69	99.8215
0.371667	26.265	10.69	99.8215
0.373333	26.275	10.69	99.8212
0.375000	26.284	10.69	99.8207
0.376667	26.294	10.69	99.8204
0.378333	26.304	10.69	99.8204
0.380000	26.314	10.69	99.8204
0.381667	26.324	10.69	99.8205
0.383333	26.334	10.69	99.8204
0.385000	26.344	10.69	99.8203
0.386667	26.354	10.69	99.8201
0.388333	26.364	10.69	99.8199
0.390000	26.374	10.69	99.8198
0.391667	26.385	10.69	99.8197
0.393333	26.395	10.69	99.8195
0.395000	26.406	10.69	99.8195
0.396667	26.416	10.69	99.8195
0.398333	26.427	10.69	99.8195
0.400000	26.438	10.69	99.8194
0.401667	26.449	10.69	99.8191
0.403333	26.460	10.69	99.8188
0.405000	26.471	10.69	99.8185
0.406667	26.482	10.69	99.8185
0.408333	26.493	10.69	99.8187
0.410000	26.504	10.69	99.8189
0.411667	26.516	10.69	99.8188
0.413333	26.527	10.69	99.8182
0.415000	26.538	10.69	99.8169
0.416667	26.550	10.69	99.8166
0.418333	26.562	10.69	99.8166
0.420000	26.573	10.69	99.8174
0.421667	26.585	10.69	99.8176
0.423333	26.597	10.69	99.8175
0.425000	26.609	10.69	99.8163
0.426667	26.621	10.69	99.8145
0.428333	26.633	10.69	99.8142
0.430000	26.645	10.69	99.8144
0.431667	26.658	10.69	99.8154
0.433333	26.670	10.69	99.8156
0.435000	26.682	10.69	99.8153
0.436667	26.695	10.69	99.8139
0.438333	26.707	10.69	99.8129
0.440000	26.720	10.69	99.8127
0.441667	26.733	10.69	99.8129
0.443333	26.746	10.69	99.8133
0.445000	26.758	10.69	99.8134
0.446667	26.771	10.69	99.8131
0.448333	26.784	10.69	99.8124
0.450000	26.798	10.69	99.8120
0.451667	26.811	10.69	99.8119
0.453333	26.824	10.69	99.8120
0.455000	26.837	10.69	99.8120
0.456667	26.851	10.69	99.8120
0.458333	26.864	10.69	99.8118
0.460000	26.878	10.69	99.8115
0.461667	26.892	10.69	99.8114
0.463333	26.905	10.69	99.8113
0.465000	26.919	10.69	99.8111
0.466667	26.933	10.69	99.8109
0.468333	26.947	10.69	99.8107
0.470000	26.961	10.69	99.8107
0.471667	26.975	10.69	99.8107
0.473333	26.989	10.69	99.8107
0.475000	27.003	10.69	99.8105
0.476667	27.018	10.69	99.8101
0.478333	27.032	10.69	99.8097
0.480000	27.047	10.69	99.8095
0.481667	27.061	10.69	99.8096
0.483333	27.076	10.69	99.8099
0.485000	27.091	10.69	99.8099
0.486667	27.105	10.69	99.8095
